25210.0, {'247379907': 402.0, '252017285': 0, '256201389': 0, '26110729': 4.0, '280120513': 60.0, '32319828': 0, '62426694': 21.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26260.0, {'247379907': -34.0, '252017285': 4.0, '256201389': 0, '26110729': 356.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 58.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, 
26270.0, {'247379907': -54.0, '252017285': -16.0, '256201389': 0, '26110729': -88.0, '280120513': 0, '32319828': 0, '62426694': -11.0, 'cluster_1098574052_1098574061_247379905': -136.0}, {'247379907': 5, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 6, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 14}, 
26280.0, {'247379907': 54.0, '252017285': 16.0, '256201389': 0, '26110729': -103.0, '280120513': -2.0, '32319828': 0, '62426694': 11.0, 'cluster_1098574052_1098574061_247379905': -66.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 21}, 
26290.0, {'247379907': 28.0, '252017285': 0, '256201389': 0, '26110729': 222.0, '280120513': -19.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -227.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 19}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 24}, 
26300.0, {'247379907': 41.0, '252017285': -3.0, '256201389': 0, '26110729': -198.0, '280120513': -30.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -240.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 20, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 19}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 23, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 24}, 
26310.0, {'247379907': -8.0, '252017285': -14.0, '256201389': 0, '26110729': 137.0, '280120513': 51.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 251.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 20}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 34, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 22}, 
26320.0, {'247379907': 6.0, '252017285': -37.0, '256201389': 0, '26110729': -361.0, '280120513': 0, '32319828': -5.0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 9.0}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 19}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 21}, 
26330.0, {'247379907': -10.0, '252017285': 36.0, '256201389': 0, '26110729': 157.0, '280120513': 0, '32319828': 5.0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 315.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 14}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 16}, 
26340.0, {'247379907': 12.0, '252017285': 4.0, '256201389': 0, '26110729': -322.0, '280120513': -20.0, '32319828': 0, '62426694': -9.0, 'cluster_1098574052_1098574061_247379905': -160.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 14}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 33, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 16}, 
26350.0, {'247379907': -7.0, '252017285': 14.0, '256201389': 0, '26110729': -339.0, '280120513': 20.0, '32319828': 0, '62426694': 40.0, 'cluster_1098574052_1098574061_247379905': 18.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 14}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 14}, 
26360.0, {'247379907': 7.0, '252017285': -8.0, '256201389': 0, '26110729': -99.0, '280120513': -8.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -154.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 33, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 17}, 
26370.0, {'247379907': 0, '252017285': -25.0, '256201389': 0, '26110729': -1.0, '280120513': -10.0, '32319828': -6.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -183.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 32, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 19}, 
26380.0, {'247379907': 0, '252017285': -37.0, '256201389': 0, '26110729': 287.0, '280120513': -10.0, '32319828': -10.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 223.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 24, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 35, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, 
26390.0, {'247379907': -16.0, '252017285': -49.0, '256201389': 0, '26110729': 14.0, '280120513': 28.0, '32319828': 16.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -149.0}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, {'247379907': 2, '252017285': 5, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, 
26400.0, {'247379907': -28.0, '252017285': 72.0, '256201389': 0, '26110729': -271.0, '280120513': 0, '32319828': 0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 14.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26410.0, {'247379907': 44.0, '252017285': 31.0, '256201389': 0, '26110729': 107.0, '280120513': 0, '32319828': 0, '62426694': 1.0, 'cluster_1098574052_1098574061_247379905': 276.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
26420.0, {'247379907': -7.0, '252017285': -3.0, '256201389': 0, '26110729': -236.0, '280120513': 0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': 518.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 5}, 
26430.0, {'247379907': 7.0, '252017285': -28.0, '256201389': 0, '26110729': 77.0, '280120513': -3.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 263.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 28, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
26440.0, {'247379907': -11.0, '252017285': -48.0, '256201389': 0, '26110729': -180.0, '280120513': 3.0, '32319828': 0, '62426694': 18.0, 'cluster_1098574052_1098574061_247379905': 58.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 3, '252017285': 5, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26450.0, {'247379907': 11.0, '252017285': 95.0, '256201389': 0, '26110729': -210.0, '280120513': 0, '32319828': -7.0, '62426694': -17.0, 'cluster_1098574052_1098574061_247379905': 18.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 2}, 
26460.0, {'247379907': -18.0, '252017285': -13.0, '256201389': 0, '26110729': 173.0, '280120513': -16.0, '32319828': 7.0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': -35.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 3, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, 
26470.0, {'247379907': -11.0, '252017285': -21.0, '256201389': 0, '26110729': 263.0, '280120513': 5.0, '32319828': 0, '62426694': -28.0, 'cluster_1098574052_1098574061_247379905': -50.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, 
26480.0, {'247379907': 29.0, '252017285': -33.0, '256201389': 0, '26110729': -207.0, '280120513': -4.0, '32319828': 0, '62426694': 24.0, 'cluster_1098574052_1098574061_247379905': 84.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 22, '280120513': 2, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 24, '280120513': 2, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 1}, 
26490.0, {'247379907': 0, '252017285': -40.0, '256201389': 0, '26110729': -248.0, '280120513': 15.0, '32319828': 0, '62426694': -25.0, 'cluster_1098574052_1098574061_247379905': -22.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 6}, 
26500.0, {'247379907': 0, '252017285': 81.0, '256201389': 0, '26110729': -247.0, '280120513': -15.0, '32319828': 0, '62426694': -79.0, 'cluster_1098574052_1098574061_247379905': 7.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 23, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 26, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 2}, 
26510.0, {'247379907': 0, '252017285': 4.0, '256201389': 0, '26110729': -278.0, '280120513': -20.0, '32319828': 0, '62426694': 10.0, 'cluster_1098574052_1098574061_247379905': -24.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 2, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 29, '280120513': 2, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 4}, 
26520.0, {'247379907': 0, '252017285': 16.0, '256201389': 0, '26110729': 233.0, '280120513': 35.0, '32319828': 0, '62426694': -70.0, 'cluster_1098574052_1098574061_247379905': -47.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 6}, 
26530.0, {'247379907': -2.0, '252017285': -26.0, '256201389': 0, '26110729': -123.0, '280120513': -13.0, '32319828': 0, '62426694': -82.0, 'cluster_1098574052_1098574061_247379905': -75.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 32, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 39, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 8}, 
26540.0, {'247379907': -27.0, '252017285': 22.0, '256201389': 0, '26110729': -295.0, '280120513': -20.0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': -93.0}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 32, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 34, '280120513': 2, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 11}, 
26550.0, {'247379907': -30.0, '252017285': 8.0, '256201389': 0, '26110729': 390.0, '280120513': 33.0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': 29.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 12}, 
26560.0, {'247379907': -37.0, '252017285': -7.0, '256201389': 0, '26110729': 519.0, '280120513': -3.0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': 147.0}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 4}, 
26570.0, {'247379907': -40.0, '252017285': 9.0, '256201389': 0, '26110729': 507.0, '280120513': 3.0, '32319828': 0, '62426694': -101.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 11, 'cluster_1098574052_1098574061_247379905': 4}, 
26580.0, {'247379907': -41.0, '252017285': 0, '256201389': 0, '26110729': 132.0, '280120513': 0, '32319828': 0, '62426694': -111.0, 'cluster_1098574052_1098574061_247379905': -72.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 12, 'cluster_1098574052_1098574061_247379905': 9}, 
26590.0, {'247379907': 177.0, '252017285': -2.0, '256201389': 0, '26110729': -206.0, '280120513': 0, '32319828': 0, '62426694': -88.0, 'cluster_1098574052_1098574061_247379905': 62.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 7}, 
26600.0, {'247379907': 0, '252017285': 2.0, '256201389': 0, '26110729': -63.0, '280120513': 0, '32319828': 0, '62426694': 231.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 7}, 
26610.0, {'247379907': -6.0, '252017285': -18.0, '256201389': 0, '26110729': -224.0, '280120513': 0, '32319828': -1.0, '62426694': 380.0, 'cluster_1098574052_1098574061_247379905': -82.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 1, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 1, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 11}, 
26620.0, {'247379907': -17.0, '252017285': 15.0, '256201389': 0, '26110729': -289.0, '280120513': 0, '32319828': -10.0, '62426694': 242.0, 'cluster_1098574052_1098574061_247379905': 45.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 11}, 
26630.0, {'247379907': -20.0, '252017285': -14.0, '256201389': 0, '26110729': 393.0, '280120513': -15.0, '32319828': 11.0, '62426694': -24.0, 'cluster_1098574052_1098574061_247379905': 149.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 3, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 34, '280120513': 3, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, 
26640.0, {'247379907': -20.0, '252017285': -3.0, '256201389': 0, '26110729': -359.0, '280120513': -40.0, '32319828': 0, '62426694': -16.0, 'cluster_1098574052_1098574061_247379905': -50.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 32, '280120513': 4, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 36, '280120513': 4, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, 
26650.0, {'247379907': -44.0, '252017285': 20.0, '256201389': 0, '26110729': 106.0, '280120513': 35.0, '32319828': 0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': -68.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 1, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 33, '280120513': 1, '32319828': 0, '62426694': 6, 'cluster_1098574052_1098574061_247379905': 9}, 
26660.0, {'247379907': -50.0, '252017285': 0, '256201389': 0, '26110729': -170.0, '280120513': -11.0, '32319828': 0, '62426694': 1.0, 'cluster_1098574052_1098574061_247379905': -92.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 2, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 10}, 
26670.0, {'247379907': 131.0, '252017285': 0, '256201389': 0, '26110729': 179.0, '280120513': -21.0, '32319828': 0, '62426694': 61.0, 'cluster_1098574052_1098574061_247379905': -110.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
26680.0, {'247379907': 26.0, '252017285': 0, '256201389': 0, '26110729': -68.0, '280120513': 52.0, '32319828': 0, '62426694': -2.0, 'cluster_1098574052_1098574061_247379905': 101.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 8}, 
26690.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': -280.0, '280120513': -9.0, '32319828': 0, '62426694': 2.0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, 
26700.0, {'247379907': -1.0, '252017285': 0, '256201389': 0, '26110729': 277.0, '280120513': -29.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -85.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
26710.0, {'247379907': -16.0, '252017285': 0, '256201389': 0, '26110729': 328.0, '280120513': 38.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 169.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
26720.0, {'247379907': -20.0, '252017285': -14.0, '256201389': 0, '26110729': -164.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -60.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
26730.0, {'247379907': -20.0, '252017285': -28.0, '256201389': 0, '26110729': 423.0, '280120513': 0, '32319828': 0, '62426694': -18.0, 'cluster_1098574052_1098574061_247379905': 192.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 4, '256201389': 0, '26110729': 20, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, 
26740.0, {'247379907': 16.0, '252017285': 40.0, '256201389': 0, '26110729': 184.0, '280120513': 0, '32319828': -19.0, '62426694': 18.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
26750.0, {'247379907': -10.0, '252017285': -1.0, '256201389': 0, '26110729': -180.0, '280120513': 0, '32319828': -26.0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -39.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, 
26760.0, {'247379907': 35.0, '252017285': -10.0, '256201389': 0, '26110729': 254.0, '280120513': 0, '32319828': 45.0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26770.0, {'247379907': -30.0, '252017285': 12.0, '256201389': 0, '26110729': 584.0, '280120513': -2.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -50.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 13, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
