25210.0, {'247379907': 51.0, '252017285': 32.0, '256201389': 0, '26110729': 3312.0, '280120513': 47.0, '32319828': 7.0, '62426694': 35.0, 'cluster_1098574052_1098574061_247379905': 55.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26250.0, {'247379907': 79.0, '252017285': 0, '256201389': 0, '26110729': -326.0, '280120513': 0, '32319828': 0, '62426694': 38.0, 'cluster_1098574052_1098574061_247379905': -93.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 40, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
26260.0, {'247379907': -20.0, '252017285': -2.0, '256201389': 0, '26110729': -251.0, '280120513': -1.0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -122.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 41, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 14}, 
26270.0, {'247379907': -43.0, '252017285': -10.0, '256201389': 0, '26110729': 201.0, '280120513': 1.0, '32319828': 0, '62426694': 1.0, 'cluster_1098574052_1098574061_247379905': -175.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 19}, 
26280.0, {'247379907': 60.0, '252017285': 10.0, '256201389': 0, '26110729': 143.0, '280120513': 0, '32319828': 0, '62426694': -2.0, 'cluster_1098574052_1098574061_247379905': 143.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 16}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 37, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, 
26290.0, {'247379907': 23.0, '252017285': -15.0, '256201389': 0, '26110729': -333.0, '280120513': 0, '32319828': 0, '62426694': 7.0, 'cluster_1098574052_1098574061_247379905': 19.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 17}, 
26300.0, {'247379907': 0, '252017285': -27.0, '256201389': 0, '26110729': -116.0, '280120513': 0, '32319828': 0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': 176.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26310.0, {'247379907': 0, '252017285': 44.0, '256201389': 0, '26110729': -355.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -120.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26320.0, {'247379907': -6.0, '252017285': -20.0, '256201389': 0, '26110729': 424.0, '280120513': 0, '32319828': -6.0, '62426694': 17.0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
26330.0, {'247379907': 6.0, '252017285': -46.0, '256201389': 0, '26110729': 867.0, '280120513': -2.0, '32319828': 6.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -135.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 14}, {'247379907': 0, '252017285': 7, '256201389': 0, '26110729': 26, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, 
26340.0, {'247379907': -8.0, '252017285': 38.0, '256201389': 0, '26110729': -292.0, '280120513': -16.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -97.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 27, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 14}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 32, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, 
26350.0, {'247379907': 8.0, '252017285': -28.0, '256201389': 0, '26110729': -311.0, '280120513': -4.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 148.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 38, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
26360.0, {'247379907': 0, '252017285': 35.0, '256201389': 0, '26110729': -405.0, '280120513': 22.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 248.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 43, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, 
26370.0, {'247379907': 0, '252017285': -5.0, '256201389': 0, '26110729': -446.0, '280120513': 0, '32319828': 0, '62426694': -19.0, 'cluster_1098574052_1098574061_247379905': 15.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 45, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
26380.0, {'247379907': 0, '252017285': -15.0, '256201389': 0, '26110729': -453.0, '280120513': 0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -71.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 47, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, 
26390.0, {'247379907': -10.0, '252017285': -30.0, '256201389': 0, '26110729': -520.0, '280120513': -10.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -93.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 35, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 57, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 10}, 
26400.0, {'247379907': 10.0, '252017285': 59.0, '256201389': 0, '26110729': -70.0, '280120513': 10.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -103.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 57, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 11}, 
26410.0, {'247379907': 0, '252017285': -29.0, '256201389': 0, '26110729': 365.0, '280120513': 0, '32319828': 0, '62426694': 70.0, 'cluster_1098574052_1098574061_247379905': 89.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 55, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
26420.0, {'247379907': 0, '252017285': 41.0, '256201389': 0, '26110729': -105.0, '280120513': 0, '32319828': -1.0, '62426694': 9.0, 'cluster_1098574052_1098574061_247379905': 250.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 53, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
26430.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': -417.0, '280120513': -3.0, '32319828': 1.0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -33.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 49, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, 
26440.0, {'247379907': -4.0, '252017285': -20.0, '256201389': 0, '26110729': 243.0, '280120513': -32.0, '32319828': 0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 28, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 44, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26450.0, {'247379907': -39.0, '252017285': -35.0, '256201389': 0, '26110729': -440.0, '280120513': -43.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -54.0}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 28, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 6, '252017285': 4, '256201389': 0, '26110729': 44, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, 
26460.0, {'247379907': -66.0, '252017285': -42.0, '256201389': 0, '26110729': 516.0, '280120513': 14.0, '32319828': 0, '62426694': -18.0, 'cluster_1098574052_1098574061_247379905': 282.0}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 5, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 7, '252017285': 5, '256201389': 0, '26110729': 38, '280120513': 5, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 8}, 
26470.0, {'247379907': 2.0, '252017285': 72.0, '256201389': 0, '26110729': 335.0, '280120513': -66.0, '32319828': 0, '62426694': 7.0, 'cluster_1098574052_1098574061_247379905': 103.0}, {'247379907': 3, '252017285': 4, '256201389': 0, '26110729': 24, '280120513': 6, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 4, '252017285': 5, '256201389': 0, '26110729': 34, '280120513': 8, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26480.0, {'247379907': 102.0, '252017285': -18.0, '256201389': 0, '26110729': 129.0, '280120513': -85.0, '32319828': 0, '62426694': -21.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 8, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 28, '280120513': 10, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 4}, 
26490.0, {'247379907': 1.0, '252017285': -8.0, '256201389': 0, '26110729': -181.0, '280120513': -100.0, '32319828': 0, '62426694': 32.0, 'cluster_1098574052_1098574061_247379905': -49.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 8, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 27, '280120513': 10, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
26500.0, {'247379907': -25.0, '252017285': 51.0, '256201389': 0, '26110729': -298.0, '280120513': 94.0, '32319828': 0, '62426694': -12.0, 'cluster_1098574052_1098574061_247379905': -59.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 7, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 31, '280120513': 8, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 9}, 
26510.0, {'247379907': -40.0, '252017285': -13.0, '256201389': 0, '26110729': 361.0, '280120513': -7.0, '32319828': 0, '62426694': 12.0, 'cluster_1098574052_1098574061_247379905': -107.0}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 4, '252017285': 3, '256201389': 0, '26110729': 28, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 13}, 
26520.0, {'247379907': 69.0, '252017285': -1.0, '256201389': 0, '26110729': -281.0, '280120513': 138.0, '32319828': 0, '62426694': -3.0, 'cluster_1098574052_1098574061_247379905': -159.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 13}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 29, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, 
26530.0, {'247379907': 0, '252017285': -10.0, '256201389': 0, '26110729': -325.0, '280120513': 85.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 137.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 35, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
26540.0, {'247379907': -10.0, '252017285': -10.0, '256201389': 0, '26110729': 346.0, '280120513': 5.0, '32319828': -1.0, '62426694': 13.0, 'cluster_1098574052_1098574061_247379905': 135.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
26550.0, {'247379907': -20.0, '252017285': 28.0, '256201389': 0, '26110729': -365.0, '280120513': 0, '32319828': 1.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 119.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 37, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26560.0, {'247379907': -39.0, '252017285': 3.0, '256201389': 0, '26110729': -290.0, '280120513': -6.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -27.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 36, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
26570.0, {'247379907': -40.0, '252017285': -20.0, '256201389': 0, '26110729': -367.0, '280120513': 6.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -93.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
26580.0, {'247379907': 5.0, '252017285': -20.0, '256201389': 0, '26110729': -398.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -139.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 40, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 14}, 
26590.0, {'247379907': -40.0, '252017285': 35.0, '256201389': 0, '26110729': -404.0, '280120513': -10.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -149.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 33, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 14}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 42, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 16}, 
26600.0, {'247379907': -42.0, '252017285': 3.0, '256201389': 0, '26110729': 567.0, '280120513': 10.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -170.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 46, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 17}, 
26610.0, {'247379907': -60.0, '252017285': -3.0, '256201389': 0, '26110729': -468.0, '280120513': 0, '32319828': -1.0, '62426694': 30.0, 'cluster_1098574052_1098574061_247379905': -124.0}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 7, '252017285': 2, '256201389': 0, '26110729': 48, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, 
26620.0, {'247379907': -94.0, '252017285': -41.0, '256201389': 0, '26110729': 787.0, '280120513': -7.0, '32319828': 1.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -160.0}, {'247379907': 8, '252017285': 5, '256201389': 0, '26110729': 29, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 12, '252017285': 5, '256201389': 0, '26110729': 42, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, 
26630.0, {'247379907': -139.0, '252017285': 22.0, '256201389': 0, '26110729': -74.0, '280120513': 7.0, '32319828': 0, '62426694': -12.0, 'cluster_1098574052_1098574061_247379905': 187.0}, {'247379907': 11, '252017285': 3, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 15, '252017285': 4, '256201389': 0, '26110729': 37, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 12}, 
26640.0, {'247379907': -154.0, '252017285': -11.0, '256201389': 0, '26110729': -184.0, '280120513': 0, '32319828': 0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': -120.0}, {'247379907': 11, '252017285': 4, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 16, '252017285': 4, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 12}, 
26650.0, {'247379907': -160.0, '252017285': -64.0, '256201389': 0, '26110729': 319.0, '280120513': 0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 149.0}, {'247379907': 11, '252017285': 7, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 16, '252017285': 7, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 9}, 
26660.0, {'247379907': -160.0, '252017285': 26.0, '256201389': 0, '26110729': -289.0, '280120513': 0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': -90.0}, {'247379907': 11, '252017285': 4, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 16, '252017285': 4, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 9}, 
26670.0, {'247379907': -135.0, '252017285': 76.0, '256201389': 0, '26110729': -320.0, '280120513': 0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 223.0}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 16, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, 
26680.0, {'247379907': 504.0, '252017285': 0, '256201389': 0, '26110729': -320.0, '280120513': 0, '32319828': 0, '62426694': 128.0, 'cluster_1098574052_1098574061_247379905': 440.0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
26690.0, {'247379907': 167.0, '252017285': 0, '256201389': 0, '26110729': -60.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 114.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26700.0, {'247379907': -61.0, '252017285': 0, '256201389': 0, '26110729': -330.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 38, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26710.0, {'247379907': -89.0, '252017285': 0, '256201389': 0, '26110729': -398.0, '280120513': 0, '32319828': 0, '62426694': -9.0, 'cluster_1098574052_1098574061_247379905': -11.0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 41, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, 
26720.0, {'247379907': 222.0, '252017285': 0, '256201389': 0, '26110729': 855.0, '280120513': 0, '32319828': 0, '62426694': 9.0, 'cluster_1098574052_1098574061_247379905': -55.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, 
26730.0, {'247379907': -70.0, '252017285': -13.0, '256201389': 0, '26110729': 1437.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1.0}, {'247379907': 6, '252017285': 2, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 7, '252017285': 2, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26740.0, {'247379907': 279.0, '252017285': 13.0, '256201389': 0, '26110729': 1328.0, '280120513': 0, '32319828': -12.0, '62426694': -3.0, 'cluster_1098574052_1098574061_247379905': -40.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, 
26750.0, {'247379907': -40.0, '252017285': -10.0, '256201389': 0, '26110729': 631.0, '280120513': 0, '32319828': 12.0, '62426694': 3.0, 'cluster_1098574052_1098574061_247379905': 72.0}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26760.0, {'247379907': -13.0, '252017285': -30.0, '256201389': 0, '26110729': -263.0, '280120513': -7.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 29.0}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 18, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 28, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
