25210.0, {'247379907': 96.0, '252017285': 0, '256201389': 0, '26110729': 421.0, '280120513': 2.0, '32319828': 0, '62426694': 65.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26260.0, {'247379907': 79.0, '252017285': -5.0, '256201389': 0, '26110729': 284.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -7.0}, {'247379907': 10, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 13, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
26270.0, {'247379907': 347.0, '252017285': 1.0, '256201389': 0, '26110729': 621.0, '280120513': 10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7.0}, {'247379907': 8, '252017285': 1, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 11, '252017285': 1, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26280.0, {'247379907': -66.0, '252017285': -21.0, '256201389': 0, '26110729': -176.0, '280120513': 0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 8, '252017285': 3, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 8, '252017285': 3, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
26290.0, {'247379907': 226.0, '252017285': -44.0, '256201389': 0, '26110729': 277.0, '280120513': -7.0, '32319828': 0, '62426694': 6.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 6, '252017285': 3, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 7, '252017285': 5, '256201389': 0, '26110729': 16, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
26300.0, {'247379907': 328.0, '252017285': 14.0, '256201389': 0, '26110729': -153.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -32.0}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 15, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26310.0, {'247379907': -19.0, '252017285': 18.0, '256201389': 0, '26110729': 93.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 42.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 13, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 21, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26320.0, {'247379907': -44.0, '252017285': 37.0, '256201389': 0, '26110729': -223.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
26330.0, {'247379907': 302.0, '252017285': -13.0, '256201389': 0, '26110729': 224.0, '280120513': 37.0, '32319828': 0, '62426694': -16.0, 'cluster_1098574052_1098574061_247379905': 5.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, 
26340.0, {'247379907': -37.0, '252017285': -32.0, '256201389': 0, '26110729': 33.0, '280120513': 0, '32319828': 0, '62426694': -43.0, 'cluster_1098574052_1098574061_247379905': 14.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 4, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 1}, 
26350.0, {'247379907': 20.0, '252017285': -49.0, '256201389': 0, '26110729': 265.0, '280120513': 0, '32319828': 0, '62426694': -50.0, 'cluster_1098574052_1098574061_247379905': -15.0}, {'247379907': 2, '252017285': 5, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 7, '256201389': 0, '26110729': 22, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 2}, 
26360.0, {'247379907': -20.0, '252017285': -70.0, '256201389': 0, '26110729': 19.0, '280120513': 0, '32319828': 0, '62426694': 56.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 2, '252017285': 5, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 7, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, 
26370.0, {'247379907': -20.0, '252017285': -70.0, '256201389': 0, '26110729': -18.0, '280120513': 0, '32319828': -5.0, '62426694': 53.0, 'cluster_1098574052_1098574061_247379905': -23.0}, {'247379907': 2, '252017285': 5, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 7, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26380.0, {'247379907': 97.0, '252017285': 124.0, '256201389': 0, '26110729': -199.0, '280120513': 0, '32319828': -10.0, '62426694': -4.0, 'cluster_1098574052_1098574061_247379905': 47.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 1, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
26390.0, {'247379907': -4.0, '252017285': 104.0, '256201389': 0, '26110729': 169.0, '280120513': 0, '32319828': 15.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
26400.0, {'247379907': -20.0, '252017285': 6.0, '256201389': 0, '26110729': -296.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -21.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26410.0, {'247379907': -43.0, '252017285': 0, '256201389': 0, '26110729': -359.0, '280120513': 0, '32319828': 0, '62426694': 24.0, 'cluster_1098574052_1098574061_247379905': -32.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 29, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 41, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26420.0, {'247379907': -50.0, '252017285': 0, '256201389': 0, '26110729': -29.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 24.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 48, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
26430.0, {'247379907': 87.0, '252017285': -6.0, '256201389': 0, '26110729': 10.0, '280120513': -11.0, '32319828': 0, '62426694': -7.0, 'cluster_1098574052_1098574061_247379905': -34.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 45, '280120513': 2, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 5}, 
26440.0, {'247379907': -24.0, '252017285': 4.0, '256201389': 0, '26110729': -344.0, '280120513': -19.0, '32319828': 0, '62426694': -24.0, 'cluster_1098574052_1098574061_247379905': -65.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 22, '280120513': 3, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 47, '280120513': 3, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, 
26450.0, {'247379907': -30.0, '252017285': 0.0, '256201389': 0, '26110729': -268.0, '280120513': -30.0, '32319828': 0, '62426694': 31.0, 'cluster_1098574052_1098574061_247379905': 49.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 24, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 47, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, 
26460.0, {'247379907': -37.0, '252017285': -13.0, '256201389': 0, '26110729': -476.0, '280120513': 59.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -81.0}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 48, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
26470.0, {'247379907': 113.0, '252017285': -20.0, '256201389': 0, '26110729': -488.0, '280120513': -38.0, '32319828': 0, '62426694': -13.0, 'cluster_1098574052_1098574061_247379905': -107.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 24, '280120513': 5, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 3, '252017285': 2, '256201389': 0, '26110729': 49, '280120513': 6, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 12}, 
26480.0, {'247379907': -16.0, '252017285': 32.0, '256201389': 0, '26110729': -483.0, '280120513': -68.0, '32319828': 0, '62426694': 13.0, 'cluster_1098574052_1098574061_247379905': -154.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 28, '280120513': 8, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 52, '280120513': 8, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, 
26490.0, {'247379907': 20.0, '252017285': -3.0, '256201389': 0, '26110729': -570.0, '280120513': -88.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 125.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 34, '280120513': 10, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 62, '280120513': 10, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
26500.0, {'247379907': -10.0, '252017285': 6.0, '256201389': 0, '26110729': -630.0, '280120513': -117.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -113.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 35, '280120513': 13, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 63, '280120513': 13, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
26510.0, {'247379907': -10.0, '252017285': -4.0, '256201389': 0, '26110729': 211.0, '280120513': -130.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': 135.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 13, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 57, '280120513': 13, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
26520.0, {'247379907': -10.0, '252017285': 4.0, '256201389': 0, '26110729': 241.0, '280120513': -130.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -77.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 13, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 52, '280120513': 13, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, 
26530.0, {'247379907': -13.0, '252017285': 0, '256201389': 0, '26110729': -520.0, '280120513': 74.0, '32319828': 0, '62426694': -21.0, 'cluster_1098574052_1098574061_247379905': 127.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 10, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 52, '280120513': 11, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 8}, 
26540.0, {'247379907': -38.0, '252017285': -6.0, '256201389': 0, '26110729': 10.0, '280120513': 242.0, '32319828': 0, '62426694': -30.0, 'cluster_1098574052_1098574061_247379905': 233.0}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 29, '280120513': 5, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 49, '280120513': 6, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 1}, 
26550.0, {'247379907': 67.0, '252017285': 5.0, '256201389': 0, '26110729': -300.0, '280120513': 235.0, '32319828': 0, '62426694': 81.0, 'cluster_1098574052_1098574061_247379905': 13.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 29, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 46, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26560.0, {'247379907': -10.0, '252017285': 0.0, '256201389': 0, '26110729': 321.0, '280120513': 19.0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -8.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 41, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
26570.0, {'247379907': -12.0, '252017285': 1.0, '256201389': 0, '26110729': 499.0, '280120513': -25.0, '32319828': 0, '62426694': 6.0, 'cluster_1098574052_1098574061_247379905': -16.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 2, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 36, '280120513': 3, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
26580.0, {'247379907': -30.0, '252017285': -16.0, '256201389': 0, '26110729': 453.0, '280120513': 27.0, '32319828': -5.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -4.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 3, '252017285': 3, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
26590.0, {'247379907': -49.0, '252017285': 14.0, '256201389': 0, '26110729': -302.0, '280120513': 0, '32319828': -20.0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -36.0}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 2, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 4}, 
26600.0, {'247379907': 104.0, '252017285': -14.0, '256201389': 0, '26110729': -339.0, '280120513': -5.0, '32319828': 25.0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': 48.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 27, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 36, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, 
26610.0, {'247379907': -20.0, '252017285': 14.0, '256201389': 0, '26110729': 247.0, '280120513': 5.0, '32319828': 0, '62426694': 31.0, 'cluster_1098574052_1098574061_247379905': 5.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 45, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
26620.0, {'247379907': 35.0, '252017285': -31.0, '256201389': 0, '26110729': -309.0, '280120513': 0, '32319828': 0, '62426694': 5.0, 'cluster_1098574052_1098574061_247379905': -27.0}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 4, '256201389': 0, '26110729': 41, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
26630.0, {'247379907': -2.0, '252017285': -61.0, '256201389': 0, '26110729': -346.0, '280120513': 0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': 36.0}, {'247379907': 1, '252017285': 8, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 8, '256201389': 0, '26110729': 39, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 1}, 
26640.0, {'247379907': -10.0, '252017285': -87.0, '256201389': 0, '26110729': -184.0, '280120513': 0, '32319828': 0, '62426694': 14.0, 'cluster_1098574052_1098574061_247379905': 2.0}, {'247379907': 1, '252017285': 9, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 9, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26650.0, {'247379907': -10.0, '252017285': -90.0, '256201389': 0, '26110729': 153.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 9, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 9, '256201389': 0, '26110729': 37, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26660.0, {'247379907': -10.0, '252017285': 12.0, '256201389': 0, '26110729': 891.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -6.0}, {'247379907': 1, '252017285': 7, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 7, '256201389': 0, '26110729': 33, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26670.0, {'247379907': 25.0, '252017285': 90.0, '256201389': 0, '26110729': -169.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6.0}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 4, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26680.0, {'247379907': -18.0, '252017285': 16.0, '256201389': 0, '26110729': 475.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26690.0, {'247379907': -35.0, '252017285': 153.0, '256201389': 0, '26110729': -209.0, '280120513': -4.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -1.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26700.0, {'247379907': 60.0, '252017285': 0, '256201389': 0, '26110729': -240.0, '280120513': 4.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 24, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26710.0, {'247379907': -17.0, '252017285': 0, '256201389': 0, '26110729': 613.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
26720.0, {'247379907': 2.0, '252017285': -10.0, '256201389': 0, '26110729': -217.0, '280120513': -3.0, '32319828': 0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': 7.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 21, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, 
26730.0, {'247379907': -2.0, '252017285': 10.0, '256201389': 0, '26110729': 526.0, '280120513': 3.0, '32319828': 0, '62426694': -18.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, 
26740.0, {'247379907': 5.0, '252017285': 0, '256201389': 0, '26110729': 1262.0, '280120513': 0, '32319828': -3.0, '62426694': 19.0, 'cluster_1098574052_1098574061_247379905': 24.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26750.0, {'247379907': 12.0, '252017285': -7.0, '256201389': 0, '26110729': -259.0, '280120513': 0, '32319828': 3.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
26760.0, {'247379907': 0, '252017285': -20.0, '256201389': 0, '26110729': -110.0, '280120513': 0, '32319828': 0, '62426694': -4.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 0}, 
26770.0, {'247379907': 0, '252017285': -23.0, '256201389': 0, '26110729': 601.0, '280120513': 0, '32319828': 0, '62426694': -17.0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 23, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 0}, 
